Borehole ID,Document ID,Sub Borehole Layer,Latitude,Longitude,Top Depth,Bottom Depth,Description,USCS,Lithology,Elevation,Depth to Water (hydrologic: B),Lithology_layer_depth,Lithology_Group,Lithology_Rank,Lithology_Index
68502,13699,57,47.77749653,-122.3640509,379.0,406.0,"Hard, dark gray, moist, silty CLAY (CH), trace fine sand and fine gravel, moderate to high plasticity, medium strength, non-dilatant, massive, scattered partings of fine sand, light gray (Qpfnl)",CH,Silty clay,452.6,,27.0,Clays,3,301
68502,13699,58,47.77749653,-122.3640509,406.0,411.0,"Dense, dark gray, moist, silty SAND (SM), fine sand, subrounded to rounded, layers of silty sand with clay (CL) pockets, trace organics (Qpfnf)",SM,Silty sand,452.6,,5.0,Sands,4,401
68502,13699,59,47.77749653,-122.3640509,411.0,417.5,"Very stiff, dark gray, moist, sandy SILT (ML) (Qpfnl)",ML,Sandy silt,452.6,,6.5,Silts,2,201
68502,13699,60,47.77749653,-122.3640509,417.5,427.5,"Dense, darj gray, moist, very silty SAND (SM), to very sandy SILT (ML), fine sand, trace organics (Qpfnf)",SM,Silty sand,452.6,,10.0,Sands,4,401
68502,13699,61,47.77749653,-122.3640509,427.5,435.0,"Stiff, dark gray, moist, slightly sandy to sandy SILT (ML), trace medium sand, fine sand, subround to round, nonplastic, slow to rapid dilatancy, homogeneous (Qpfnl)",ML,Sandy silt,452.6,,7.5,Silts,2,201
68502,13699,62,47.77749653,-122.3640509,435.0,447.0,"Dense, dark gray, wet, silty SAND (SM), fine to medium sand, subrounded to rounded, homogeneous (Qpfnl)",SM,Silty sand,452.6,,12.0,Sands,4,401
68502,13699,63,47.77749653,-122.3640509,447.0,449.0,"Hard, dark gray, moist, slightly clayey SILT (ML), nonplastic, medium strength, numerous organics (dark brown), black and white organic nodules, massive (Qpfnl)",ML,Silt,452.6,,2.0,Silts,2,200
68502,13699,64,47.77749653,-122.3640509,449.0,465.0,"Dense, dark gray, wet, silty to slightly silty SAND (SM), fine to medium sand, subround to round, homogeneous, scattered silt clasts (Qpfnf)",SM,Silty sand,452.6,,16.0,Sands,4,401
68502,13699,65,47.77749653,-122.3640509,465.0,467.3999939,"Hard, gray, moist, slightly clayey SILT (ML), low plastsicity, low strength, massive, numerous black organic nodules (Qpfnl)",ML,Silt,452.6,,0.5,Silts,2,200
68502,13699,67,47.77749653,-122.3640509,467.3999939,475.5,"Hard, brown gray to gray, moist, clayey SILT (ML), low plasticity, medium strength, massive, numerous organic nodules (Qpfnl)",ML,Clayey silt,452.6,,8.100006099999973,Silts,2,202
68502,13699,68,47.77749653,-122.3640509,475.5,480.0,"Hard, dark brown, moist, organic SILT (OL), nonplastic to low plasticity, medium strength, numerous brown-black organics (Qpfnw)",OL,Silt,452.6,,1.5,Silts,2,200
68502,13699,70,47.77749653,-122.3640509,480.0,482.7000122,"Dense, dark gray, wet, slightly silty SAND (SP-SM), fine to medium sand, subround to round, poorly-graded, homogeneous (Qpfnf)",SP-SM,Sand,452.6,,2.7000122000000033,Sands,4,400
68502,13699,71,47.77749653,-122.3640509,482.7000122,484.0,"Grades to very stiff, brown gray, mottled, silt (ML), trace fine sand, nonplastic to low plasticity, medium strength, numerous organics, slow to rapid dilatancy",ML,Silt,452.6,,1.2999877999999967,Silts,2,200
68502,13699,72,47.77749653,-122.3640509,484.0,488.2000122,"Dense, dark gray, wet, silty SAND (SM), fine to medium sand, subrounded to rounded, homogeneous, occasional organics (Qpfnf)",SM,Silty sand,452.6,,4.200012200000003,Sands,4,401
68502,13699,73,47.77749653,-122.3640509,488.2000122,491.6000061,"Medium stiff, gray, wet, sandy SILT (ML), fine sand, nonplastic, homogeneous, rapid dilatancy (Qpfnl)",ML,Sandy silt,452.6,,3.39999389999997,Silts,2,201
68502,13699,74,47.77749653,-122.3640509,491.6000061,494.0,"Very stiff, dark brown, wet PEAT (PT), numerous partings of ash, fibrous, wood debris, 2 to 4-inch layers of gray SILT (ML) (Qpfnw)",PT,Peat,452.6,,2.3999939000000268,Organic Soils,1,101
68502,13699,75,47.77749653,-122.3640509,494.0,498.0,"Medium stiff, gray, wet, slightly sandy SILT (ML), fine sand, nonplastic, scattered organics, low strength, rapid dilatancy (Qpfnl)",ML,Silt,452.6,,4.0,Silts,2,200
68502,13699,76,47.77749653,-122.3640509,498.0,516.0,"Dense, dark gray, moist, silty SAND (SM), fine sand, subround to round, homogeneous (Qpfnf)",SM,Silty sand,452.6,,18.0,Sands,4,401
68502,13699,77,47.77749653,-122.3640509,516.0,523.0,"Dense, dark gray, moist, slightly silty SAND (SP-SM), fine to medium sand, subround to round poorly-graded, homogeneous, numerous silt clasts (Qpfnf)",SP-SM,Sand,452.6,,7.0,Sands,4,400
68502,13699,78,47.77749653,-122.3640509,523.0,526.0,"Interbedded layers of stiff, dark gray/green gray, slightly clayey, slightly sandy SILT (ML), fine sand, nonplastic, low strength, trace brown organic nodules (Qpfnl)",ML,Silt,452.6,,3.0,Silts,2,200
68502,13699,79,47.77749653,-122.3640509,526.0,533.0,"Dense, dark gray, moist, slightly silty SAND (SP), poorly-graded, fine to medium, trace gravel (Qpfnl)",SP,Sand,452.6,,7.0,Sands,4,400
68502,13699,80,47.77749653,-122.3640509,533.0,535.0,"Dense, dark gray, moist, silty SAND (SM), fine sand, trace medium sand, homogeneous (Qpfnf)",SM,Silty sand,452.6,,2.0,Sands,4,401
70328,14335,1,47.42361928,-122.2564598,0.0,1.0,Organic material,,Topsoil / vegetation,28.2,,1.0,Organic Soils,1,100
70328,14335,2,47.42361928,-122.2564598,1.0,2.0,Sensitive fine grained,,Undefined,28.2,,1.0,Data not available,8,800
70328,14335,3,47.42361928,-122.2564598,2.0,2.5,Organic material,,Topsoil / vegetation,28.2,,0.5,Organic Soils,1,100
70328,14335,4,47.42361928,-122.2564598,2.5,3.0,Sensitive fine grained,,Undefined,28.2,,0.5,Data not available,8,800
70328,14335,5,47.42361928,-122.2564598,3.0,3.200000048,Clay,,Clay,28.2,,0.2000000480000001,Clays,3,300
70328,14335,6,47.42361928,-122.2564598,3.200000048,3.400000095,Silty clay to clay,,Silty clay,28.2,,0.200000047,Clays,3,301
70328,14335,7,47.42361928,-122.2564598,3.400000095,3.599999905,Clayey silt to silty clay,,Clayey silt,28.2,,0.1999998099999995,Silts,2,202
70328,14335,8,47.42361928,-122.2564598,3.599999905,4.0,Sandy silt to clayey silt,,Sandy silt,28.2,,0.4000000950000002,Silts,2,201
70328,14335,9,47.42361928,-122.2564598,4.0,4.199999809,Clayey silt to silty clay,,Clayey silt,28.2,,0.1999998090000003,Silts,2,202
70328,14335,10,47.42361928,-122.2564598,4.199999809,4.400000095,Silty clay to clay,,Silty clay,28.2,,0.2000002859999998,Clays,3,301
70328,14335,11,47.42361928,-122.2564598,4.400000095,4.800000191,Clay,,Clay,28.2,,0.4000000959999994,Clays,3,300
70328,14335,12,47.42361928,-122.2564598,4.800000191,5.0,Silty clay to clay,,Silty clay,28.2,,0.1999998090000003,Clays,3,301
70328,14335,13,47.42361928,-122.2564598,5.0,5.599999905,Clayey silt to silty clay,,Clayey silt,28.2,,0.5999999049999998,Silts,2,202
70328,14335,14,47.42361928,-122.2564598,5.599999905,7.800000191,Silty clay to clay,,Silty clay,28.2,,2.200000286,Clays,3,301
70328,14335,15,47.42361928,-122.2564598,7.800000191,8.199999809,Clayey silt to silty clay,,Clayey silt,28.2,,0.3999996179999998,Silts,2,202
70328,14335,16,47.42361928,-122.2564598,8.199999809,9.800000191,Clay,,Clay,28.2,,1.600000382000001,Clays,3,300
70328,14335,17,47.42361928,-122.2564598,9.800000191,10.0,Clayey silt to silty clay,,Clayey silt,28.2,,0.1999998089999994,Silts,2,202
70328,14335,18,47.42361928,-122.2564598,10.0,10.39999962,Clay,,Clay,28.2,,0.3999996199999991,Clays,3,300
70328,14335,19,47.42361928,-122.2564598,10.39999962,10.80000019,Sensitive fine grained,,Undefined,28.2,,0.4000005700000013,Data not available,8,800
70328,14335,20,47.42361928,-122.2564598,10.80000019,11.0,Clay,,Clay,28.2,,0.1999998099999995,Clays,3,300
70328,14335,21,47.42361928,-122.2564598,11.0,11.19999981,Silty clay to clay,,Silty clay,28.2,,0.1999998099999995,Clays,3,301
70328,14335,22,47.42361928,-122.2564598,11.19999981,11.39999962,Clayey silt to silty clay,,Clayey silt,28.2,,0.1999998099999995,Silts,2,202
70328,14335,23,47.42361928,-122.2564598,11.39999962,11.60000038,Sandy silt to clayey silt,,Sandy silt,28.2,,0.2000007600000017,Silts,2,201
70328,14335,24,47.42361928,-122.2564598,11.60000038,11.80000019,Silty sand to sandy silt,,Silty sand,28.2,,0.1999998099999995,Sands,4,401
70328,14335,25,47.42361928,-122.2564598,11.80000019,12.0,Sandy silt to clayey silt,,Sandy silt,28.2,,0.1999998099999995,Silts,2,201
70328,14335,26,47.42361928,-122.2564598,12.0,12.80000019,Silty sand to sandy silt,,Silty sand,28.2,,0.8000001900000004,Sands,4,401
70328,14335,27,47.42361928,-122.2564598,12.80000019,13.0,Sandy silt to clayey silt,,Sandy silt,28.2,,0.1999998099999995,Silts,2,201
70328,14335,28,47.42361928,-122.2564598,13.0,13.19999981,Clayey silt to silty clay,,Clayey silt,28.2,,0.1999998099999995,Silts,2,202
70328,14335,29,47.42361928,-122.2564598,13.19999981,14.0,Clay,,Clay,28.2,,0.8000001900000004,Clays,3,300
70328,14335,30,47.42361928,-122.2564598,14.0,14.19999981,Sandy silt to clayey silt,,Sandy silt,28.2,,0.1999998099999995,Silts,2,201
70328,14335,31,47.42361928,-122.2564598,14.19999981,14.39999962,Silty sand  to sandy silt,,Silty sand,28.2,,0.1999998099999995,Sands,4,401
70328,14335,32,47.42361928,-122.2564598,14.39999962,14.80000019,Sand to silty sand,,Sand,28.2,,0.4000005700000013,Sands,4,400
70328,14335,33,47.42361928,-122.2564598,14.80000019,15.0,Silty sand to sandy silt,,Silty sand,28.2,,0.1999998099999995,Sands,4,401
70328,14335,34,47.42361928,-122.2564598,15.0,15.60000038,Sand to silty sand,,Sand,28.2,,0.6000003800000009,Sands,4,400
70328,14335,35,47.42361928,-122.2564598,15.60000038,16.0,Silty sand to sandy silt,,Silty sand,28.2,,0.3999996199999991,Sands,4,401
70328,14335,36,47.42361928,-122.2564598,16.0,16.20000076,Sandy silt to clayey silt,,Sandy silt,28.2,,0.2000007600000017,Silts,2,201
70328,14335,37,47.42361928,-122.2564598,16.20000076,16.39999962,Silty sand to sandy silt,,Silty sand,28.2,,0.1999988599999973,Sands,4,401
70328,14335,38,47.42361928,-122.2564598,16.39999962,35.20000076,Sand to silty sand,,Sand,28.2,,6.399999619999999,Sands,4,400
70328,14335,43,47.42361928,-122.2564598,35.20000076,35.59999847,Silty sand to sandy silt,,Silty sand,28.2,,0.3999977100000009,Sands,4,401
70328,14335,44,47.42361928,-122.2564598,35.59999847,38.0,Sand to silty sand,,Sand,28.2,,0.2000007699999955,Sands,4,400
70328,14335,47,47.42361928,-122.2564598,38.0,38.40000153,Silty sand to sandy silt,,Silty sand,28.2,,0.4000015299999973,Sands,4,401
70328,14335,48,47.42361928,-122.2564598,38.40000153,38.79999924,Sandy silt to clayey silt,,Sandy silt,28.2,,0.3999977100000009,Silts,2,201
70328,14335,49,47.42361928,-122.2564598,38.79999924,39.59999847,Clayey silt to silty clay,,Clayey silt,28.2,,0.7999992300000045,Silts,2,202
70328,14335,50,47.42361928,-122.2564598,39.59999847,39.79999924,Sandy silt to clayey silt,,Sandy silt,28.2,,0.2000007699999955,Silts,2,201
70328,14335,51,47.42361928,-122.2564598,39.79999924,40.0,Silty sand to sandy silt,,Silty sand,28.2,,0.2000007600000017,Sands,4,401
70328,14335,52,47.42361928,-122.2564598,40.0,40.40000153,Sand to silty sand,,Sand,28.2,,0.4000015299999973,Sands,4,400
70328,14335,53,47.42361928,-122.2564598,40.40000153,41.0,Silty sand to sandy silt,,Silty sand,28.2,,0.5999984700000027,Sands,4,401
70328,14335,54,47.42361928,-122.2564598,41.0,44.79999924,Sand to silty sand,,Sand,28.2,,0.7999992399999982,Sands,4,400
70328,14335,57,47.42361928,-122.2564598,44.79999924,45.0,Silty sand to sandy silt,,Silty sand,28.2,,0.2000007600000017,Sands,4,401
70328,14335,58,47.42361928,-122.2564598,45.0,45.20000076,Sandy silt to clayey silt,,Sandy silt,28.2,,0.2000007600000017,Silts,2,201
70328,14335,59,47.42361928,-122.2564598,45.20000076,45.79999924,Clayey silt to silty clay,,Clayey silt,28.2,,0.5999984799999964,Silts,2,202
70328,14335,60,47.42361928,-122.2564598,45.79999924,46.20000076,Sandy silt to clayey silt,,Sandy silt,28.2,,0.4000015200000035,Silts,2,201
70328,14335,61,47.42361928,-122.2564598,46.20000076,46.40000153,Clayey silt to silty clay,,Clayey silt,28.2,,0.2000007699999955,Silts,2,202
70328,14335,62,47.42361928,-122.2564598,46.40000153,46.79999924,Sandy silt to clayey silt,,Sandy silt,28.2,,0.3999977100000009,Silts,2,201
70328,14335,63,47.42361928,-122.2564598,46.79999924,47.0,Clayey silt to silty clay,,Clayey silt,28.2,,0.2000007600000017,Silts,2,202
70328,14335,64,47.42361928,-122.2564598,47.0,48.0,Sensitive fine grained,,Undefined,28.2,,1.0,Data not available,8,800
70328,14335,65,47.42361928,-122.2564598,48.0,48.20000076,Clayey silt to silty clay,,Clayey silt,28.2,,0.2000007600000017,Silts,2,202
70328,14335,66,47.42361928,-122.2564598,48.20000076,48.40000153,Sandy silt to clayey silt,,Sandy silt,28.2,,0.2000007699999955,Silts,2,201
70328,14335,67,47.42361928,-122.2564598,48.40000153,48.79999924,Clayey silt to silty clay,,Clayey silt,28.2,,0.3999977100000009,Silts,2,202
70328,14335,68,47.42361928,-122.2564598,48.79999924,49.79999924,Sandy silt to clayey silt,,Sandy silt,28.2,,1.0,Silts,2,201
70328,14335,69,47.42361928,-122.2564598,49.79999924,50.20000076,Clayey silt to silty clay,,Clayey silt,28.2,,0.4000015200000035,Silts,2,202
70328,14335,70,47.42361928,-122.2564598,50.20000076,51.20000076,Sand to silty sand,,Sand,28.2,,0.3999977100000009,Sands,4,400
70328,14335,73,47.42361928,-122.2564598,51.20000076,51.40000153,Sandy silt to clayey silt,,Sandy silt,28.2,,0.2000007699999955,Silts,2,201
70328,14335,74,47.42361928,-122.2564598,51.40000153,51.79999924,Clayey silt to silty clay,,Clayey silt,28.2,,0.3999977100000009,Silts,2,202
70328,14335,75,47.42361928,-122.2564598,51.79999924,52.0,Silty sand to sandy silt,,Silty sand,28.2,,0.2000007600000017,Sands,4,401
70328,14335,76,47.42361928,-122.2564598,52.0,59.40000153,Sand to silty sand,,Sand,28.2,,0.2000007600000017,Sands,4,400
70328,14335,83,47.42361928,-122.2564598,59.40000153,59.90000153,Silty sand to sandy silt,,Silty sand,28.2,,0.5,Sands,4,401
70329,14335,1,47.42422325,-122.2556877,0.0,0.200000003,Sensitive fine grained,,Undefined,27.1,,0.200000003,Data not available,8,800
70329,14335,2,47.42422325,-122.2556877,0.200000003,0.400000006,Organic material,,Topsoil / vegetation,27.1,,0.200000003,Organic Soils,1,100
70329,14335,3,47.42422325,-122.2556877,0.400000006,1.0,Sensitive fine grained,,Undefined,27.1,,0.599999994,Data not available,8,800
70329,14335,4,47.42422325,-122.2556877,1.0,1.399999976,Clay,,Clay,27.1,,0.3999999759999999,Clays,3,300
70329,14335,5,47.42422325,-122.2556877,1.399999976,2.599999905,Clayey silt to silty clay,,Clayey silt,27.1,,1.199999929,Silts,2,202
70329,14335,6,47.42422325,-122.2556877,2.599999905,3.400000095,Clay,,Clay,27.1,,0.4000000950000002,Clays,3,300
70329,14335,8,47.42422325,-122.2556877,3.400000095,3.799999952,Clayey silt to silty clay,,Clayey silt,27.1,,0.3999998569999996,Silts,2,202
70329,14335,9,47.42422325,-122.2556877,3.799999952,4.0,Sandy silt to clayey silt,,Sandy silt,27.1,,0.2000000480000001,Silts,2,201
70329,14335,10,47.42422325,-122.2556877,4.0,4.199999809,Silty sand to sandy silt,,Silty sand,27.1,,0.1999998090000003,Sands,4,401
70329,14335,11,47.42422325,-122.2556877,4.199999809,4.800000191,Sand to silty sand,,Sand,27.1,,0.6000003819999993,Sands,4,400
70329,14335,12,47.42422325,-122.2556877,4.800000191,5.199999809,Silty sand to sandy silt,,Silty sand,27.1,,0.3999996180000007,Sands,4,401
70329,14335,13,47.42422325,-122.2556877,5.199999809,5.400000095,Sandy silt to clayey silt,,Sandy silt,27.1,,0.2000002859999998,Silts,2,201
70329,14335,14,47.42422325,-122.2556877,5.400000095,6.0,Clayey silt to silty clay,,Clayey silt,27.1,,0.5999999049999998,Silts,2,202
70329,14335,15,47.42422325,-122.2556877,6.0,6.599999905,Clay,,Clay,27.1,,0.5999999049999998,Clays,3,300
